label,text,event_type
0,Rock fracture pillow.,"{'sen_id': 1891, 'sentence': 'Rock fracture pillow.', 'predicted_mentions': [{'sentence_offset': [5, 13], 'trigger_words': 'fracture', 'trigger_confidence': 0.6620449423789978, 'event_type': {'xpo_node': 'DWD_Q193514', 'name': 'deformation', 'description': 'transformation of a body from a reference configuration to a current configuration'}, 'event_confidence': 0.8074892163276672}]}"
0,Table vent gas.,"{'sen_id': 1892, 'sentence': 'Table vent gas.', 'predicted_mentions': []}"
0,Air poison banana.,"{'sen_id': 1893, 'sentence': 'Air poison banana.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'poison', 'trigger_confidence': 0.7303510904312134, 'event_type': {'xpo_node': 'DWD_Q40867', 'name': 'poison', 'description': 'substance that causes death, injury or harm to organs, when an organism absorbs a sufficient quantity'}, 'event_confidence': 0.9226163625717163}]}"
0,Oil tap floor.,"{'sen_id': 1894, 'sentence': 'Oil tap floor.', 'predicted_mentions': []}"
0,Worm spin ball.,"{'sen_id': 1895, 'sentence': 'Worm spin ball.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'spin', 'trigger_confidence': 0.7301745414733887, 'event_type': {'xpo_node': 'DWD_Q1468920', 'name': 'quackery', 'description': 'fraudulent or inept medical practice involving untested or refuted treatments, promoted professionally or publicly'}, 'event_confidence': 0.885722815990448}]}"
1,Women kiss girlfriend.,"{'sen_id': 1896, 'sentence': 'Women kiss girlfriend.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'kiss', 'trigger_confidence': 0.9723193049430847, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.9103595018386841}]}"
1,Knife kill ant.,"{'sen_id': 1897, 'sentence': 'Knife kill ant.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'kill', 'trigger_confidence': 0.9003970623016357, 'event_type': {'xpo_node': 'DWD_Q844482', 'name': 'killing', 'description': 'act of killing a living being'}, 'event_confidence': 0.9633502960205078}]}"
1,Dog clench rabbit.,"{'sen_id': 1898, 'sentence': 'Dog clench rabbit.', 'predicted_mentions': []}"
0,Lion drive car.,"{'sen_id': 1899, 'sentence': 'Lion drive car.', 'predicted_mentions': []}"
1,Bottle leak oil.,"{'sen_id': 1900, 'sentence': 'Bottle leak oil.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'leak', 'trigger_confidence': 0.8154186606407166, 'event_type': {'xpo_node': 'DWD_Q1349983', 'name': 'leak', 'description': 'process of fluid escaping containment'}, 'event_confidence': 0.8850584626197815}]}"
1,Child count hair.,"{'sen_id': 1901, 'sentence': 'Child count hair.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'count', 'trigger_confidence': 0.9187096357345581, 'event_type': {'xpo_node': 'DWD_Q247154', 'name': 'counting', 'description': 'action of finding the number of elements of a finite set of objects'}, 'event_confidence': 0.9588621258735657}]}"
0,Ant curb scooter.,"{'sen_id': 1902, 'sentence': 'Ant curb scooter.', 'predicted_mentions': []}"
1,Chef flip table.,"{'sen_id': 1903, 'sentence': 'Chef flip table.', 'predicted_mentions': []}"
1,Meat absorb water.,"{'sen_id': 1904, 'sentence': 'Meat absorb water.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'absorb', 'trigger_confidence': 0.9813600778579712, 'event_type': {'xpo_node': 'DWD_Q1758948', 'name': 'absorption', 'description': 'transfer of sound energy into internal energy of the absorber'}, 'event_confidence': 0.9568495154380798}]}"
1,Wolf bend chair.,"{'sen_id': 1905, 'sentence': 'Wolf bend chair.', 'predicted_mentions': []}"
1,Man move chair.,"{'sen_id': 1906, 'sentence': 'Man move chair.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'move', 'trigger_confidence': 0.9451777935028076, 'event_type': {'xpo_node': 'DWD_Q79782', 'name': 'motion', 'description': 'change in position of an object over time; a body is said to be in motion if it changes its position with respect to its immediate surroundings'}, 'event_confidence': 0.7995328307151794}]}"
1,Chef drain pond.,"{'sen_id': 1907, 'sentence': 'Chef drain pond.', 'predicted_mentions': []}"
1,Dog lick tongue.,"{'sen_id': 1908, 'sentence': 'Dog lick tongue.', 'predicted_mentions': []}"
1,Wind chill girl.,"{'sen_id': 1909, 'sentence': 'Wind chill girl.', 'predicted_mentions': []}"
0,House squirt rust.,"{'sen_id': 1910, 'sentence': 'House squirt rust.', 'predicted_mentions': []}"
1,Octopus grope curtain.,"{'sen_id': 1911, 'sentence': 'Octopus grope curtain.', 'predicted_mentions': []}"
0,Ant hold cup.,"{'sen_id': 1912, 'sentence': 'Ant hold cup.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'hold', 'trigger_confidence': 0.7006508111953735, 'event_type': {'xpo_node': 'DWD_Q159377', 'name': 'lockout', 'description': 'temporary work stoppage or denial of employment initiated by the management of a company during a labor dispute'}, 'event_confidence': 0.7018882632255554}]}"
0,Rope pour milk.,"{'sen_id': 1913, 'sentence': 'Rope pour milk.', 'predicted_mentions': []}"
1,Infant film water.,"{'sen_id': 1914, 'sentence': 'Infant film water.', 'predicted_mentions': []}"
0,Chef choke laptop.,"{'sen_id': 1915, 'sentence': 'Chef choke laptop.', 'predicted_mentions': []}"
1,Pet carry hat.,"{'sen_id': 1916, 'sentence': 'Pet carry hat.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'carry', 'trigger_confidence': 0.5780956149101257, 'event_type': {'xpo_node': 'DWD_Q61707958', 'name': 'carrying', 'description': 'lifting and transporting something'}, 'event_confidence': 0.9706100225448608}]}"
0,Apple catch lion.,"{'sen_id': 1917, 'sentence': 'Apple catch lion.', 'predicted_mentions': []}"
1,Chef film laptop.,"{'sen_id': 1918, 'sentence': 'Chef film laptop.', 'predicted_mentions': []}"
1,Stairs curb scooter.,"{'sen_id': 1919, 'sentence': 'Stairs curb scooter.', 'predicted_mentions': []}"
0,Car crush air.,"{'sen_id': 1920, 'sentence': 'Car crush air.', 'predicted_mentions': []}"
0,Oil cut policeman.,"{'sen_id': 1921, 'sentence': 'Oil cut policeman.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'cut', 'trigger_confidence': 0.9590890407562256, 'event_type': {'xpo_node': 'DWD_Q192047', 'name': 'machining', 'description': 'process in which a piece of raw material is cut into a desired final shape and size by a controlled material-removal process; manufacturing process'}, 'event_confidence': 0.8082079887390137}]}"
0,Cloud poke bread.,"{'sen_id': 1922, 'sentence': 'Cloud poke bread.', 'predicted_mentions': []}"
1,Cheetah eat grape.,"{'sen_id': 1923, 'sentence': 'Cheetah eat grape.', 'predicted_mentions': [{'sentence_offset': [8, 11], 'trigger_words': 'eat', 'trigger_confidence': 0.9624656438827515, 'event_type': {'xpo_node': 'DWD_Q213449', 'name': 'eating', 'description': 'ingestion of food to provide for all organisms their nutritional or medicinal needs'}, 'event_confidence': 0.9508009552955627}]}"
0,Lion ride bowl.,"{'sen_id': 1924, 'sentence': 'Lion ride bowl.', 'predicted_mentions': []}"
0,Bowl spill chair.,"{'sen_id': 1925, 'sentence': 'Bowl spill chair.', 'predicted_mentions': []}"
0,Octopus grope soda.,"{'sen_id': 1926, 'sentence': 'Octopus grope soda.', 'predicted_mentions': []}"
0,Nose pull rope.,"{'sen_id': 1927, 'sentence': 'Nose pull rope.', 'predicted_mentions': []}"
1,Ape kiss woman.,"{'sen_id': 1928, 'sentence': 'Ape kiss woman.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kiss', 'trigger_confidence': 0.9227726459503174, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.9099647998809814}]}"
0,Woman lengthen knife.,"{'sen_id': 1929, 'sentence': 'Woman lengthen knife.', 'predicted_mentions': []}"
0,Plant bury book.,"{'sen_id': 1930, 'sentence': 'Plant bury book.', 'predicted_mentions': []}"
1,Pillow rub pebbles.,"{'sen_id': 1931, 'sentence': 'Pillow rub pebbles.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'rub', 'trigger_confidence': 0.8190594911575317, 'event_type': {'xpo_node': 'DWD_Q96644756', 'name': 'rubbing', 'description': 'intentional motion of an object against another object for the purposes of production of light, heat, or sound; transfer of material or pattern from one object to the other; or alteration of shape of one or both objects'}, 'event_confidence': 0.9170027375221252}]}"
0,Hand grip oven.,"{'sen_id': 1932, 'sentence': 'Hand grip oven.', 'predicted_mentions': []}"
0,Hair mince dough.,"{'sen_id': 1933, 'sentence': 'Hair mince dough.', 'predicted_mentions': []}"
0,Pea kick air.,"{'sen_id': 1934, 'sentence': 'Pea kick air.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kick', 'trigger_confidence': 0.7048075199127197, 'event_type': {'xpo_node': 'DWD_Q206864', 'name': 'kick', 'description': 'physical strike using the leg, foot or knee'}, 'event_confidence': 0.7919506430625916}]}"
1,Women kiss girl.,"{'sen_id': 1935, 'sentence': 'Women kiss girl.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'kiss', 'trigger_confidence': 0.973620593547821, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.8940868377685547}]}"
0,Woman fix air.,"{'sen_id': 1936, 'sentence': 'Woman fix air.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'fix', 'trigger_confidence': 0.9466196298599243, 'event_type': {'xpo_node': 'DWD_Q23001715', 'name': 'conventional_amendment', 'description': 'modification of a contract or agreement, subject to the approval of the signatory parties, in order to correct or cancel it.'}, 'event_confidence': 0.9404733777046204}]}"
0,Man vent air.,"{'sen_id': 1937, 'sentence': 'Man vent air.', 'predicted_mentions': []}"
0,Man grip horse.,"{'sen_id': 1938, 'sentence': 'Man grip horse.', 'predicted_mentions': []}"
0,Policeman grope fire.,"{'sen_id': 1939, 'sentence': 'Policeman grope fire.', 'predicted_mentions': []}"
1,Knife hurt gorilla.,"{'sen_id': 1940, 'sentence': 'Knife hurt gorilla.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'hurt', 'trigger_confidence': 0.90231853723526, 'event_type': {'xpo_node': 'DWD_Q574491', 'name': 'bruise', 'description': 'Type of hematoma'}, 'event_confidence': 0.6713545918464661}]}"
1,Child spin cat.,"{'sen_id': 1941, 'sentence': 'Child spin cat.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'spin', 'trigger_confidence': 0.9366896748542786, 'event_type': {'xpo_node': 'DWD_Q1468920', 'name': 'quackery', 'description': 'fraudulent or inept medical practice involving untested or refuted treatments, promoted professionally or publicly'}, 'event_confidence': 0.9202476143836975}]}"
1,Horse toss student.,"{'sen_id': 1942, 'sentence': 'Horse toss student.', 'predicted_mentions': []}"
0,Water drag bike.,"{'sen_id': 1943, 'sentence': 'Water drag bike.', 'predicted_mentions': []}"
1,Water feed dog.,"{'sen_id': 1944, 'sentence': 'Water feed dog.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'feed', 'trigger_confidence': 0.5901649594306946, 'event_type': {'xpo_node': 'DWD_Q17550579', 'name': 'feeding', 'description': 'providing food to humans or fodder to animals'}, 'event_confidence': 0.9671734571456909}]}"
1,Dog push cup.,"{'sen_id': 1945, 'sentence': 'Dog push cup.', 'predicted_mentions': []}"
1,Child slide book.,"{'sen_id': 1946, 'sentence': 'Child slide book.', 'predicted_mentions': []}"
1,Chef drag wood.,"{'sen_id': 1947, 'sentence': 'Chef drag wood.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'drag', 'trigger_confidence': 0.8504654765129089, 'event_type': {'xpo_node': 'DWD_Q206621', 'name': 'drag', 'description': 'retarding force on a body moving in a fluid'}, 'event_confidence': 0.9251517653465271}]}"
1,Policeman hold cup.,"{'sen_id': 1948, 'sentence': 'Policeman hold cup.', 'predicted_mentions': [{'sentence_offset': [10, 14], 'trigger_words': 'hold', 'trigger_confidence': 0.9459103345870972, 'event_type': {'xpo_node': 'DWD_Q100348214', 'name': 'policing', 'description': 'law enforcment activity'}, 'event_confidence': 0.7518437504768372}]}"
1,Man jail dog.,"{'sen_id': 1949, 'sentence': 'Man jail dog.', 'predicted_mentions': []}"
0,Pillow crash scooter.,"{'sen_id': 1950, 'sentence': 'Pillow crash scooter.', 'predicted_mentions': []}"
0,Rope yank vapor.,"{'sen_id': 1951, 'sentence': 'Rope yank vapor.', 'predicted_mentions': []}"
1,Toe push door.,"{'sen_id': 1952, 'sentence': 'Toe push door.', 'predicted_mentions': []}"
0,Shirt hurt foot.,"{'sen_id': 1953, 'sentence': 'Shirt hurt foot.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'hurt', 'trigger_confidence': 0.9411669373512268, 'event_type': {'xpo_node': 'DWD_Q574491', 'name': 'bruise', 'description': 'Type of hematoma'}, 'event_confidence': 0.7328019142150879}]}"
0,Cloth erase house.,"{'sen_id': 1954, 'sentence': 'Cloth erase house.', 'predicted_mentions': []}"
1,Knife tear paper.,"{'sen_id': 1955, 'sentence': 'Knife tear paper.', 'predicted_mentions': []}"
1,Fist punch wall.,"{'sen_id': 1956, 'sentence': 'Fist punch wall.', 'predicted_mentions': []}"
1,Pen pierce pillow.,"{'sen_id': 1957, 'sentence': 'Pen pierce pillow.', 'predicted_mentions': []}"
1,Finger rub plastic.,"{'sen_id': 1958, 'sentence': 'Finger rub plastic.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'rub', 'trigger_confidence': 0.9360610246658325, 'event_type': {'xpo_node': 'DWD_Q96644756', 'name': 'rubbing', 'description': 'intentional motion of an object against another object for the purposes of production of light, heat, or sound; transfer of material or pattern from one object to the other; or alteration of shape of one or both objects'}, 'event_confidence': 0.8782603740692139}]}"
1,Axe attack boxer.,"{'sen_id': 1959, 'sentence': 'Axe attack boxer.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'attack', 'trigger_confidence': 0.7519953846931458, 'event_type': {'xpo_node': 'DWD_Q1174599', 'name': 'attack', 'description': 'action to injure another organism'}, 'event_confidence': 0.8645346164703369}]}"
1,Girl toss turtle.,"{'sen_id': 1960, 'sentence': 'Girl toss turtle.', 'predicted_mentions': []}"
1,Girl drink beer.,"{'sen_id': 1961, 'sentence': 'Girl drink beer.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'drink', 'trigger_confidence': 0.9814607501029968, 'event_type': {'xpo_node': 'DWD_Q876776', 'name': 'drinking', 'description': 'ingesting water or other liquids into the body through the mouth'}, 'event_confidence': 0.9006912708282471}]}"
0,Ant kiss fish.,"{'sen_id': 1962, 'sentence': 'Ant kiss fish.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kiss', 'trigger_confidence': 0.9563855528831482, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.8773528337478638}]}"
1,Knife poke finger.,"{'sen_id': 1963, 'sentence': 'Knife poke finger.', 'predicted_mentions': []}"
1,Dentist clip hay.,"{'sen_id': 1964, 'sentence': 'Dentist clip hay.', 'predicted_mentions': []}"
0,Monkey rotate car.,"{'sen_id': 1965, 'sentence': 'Monkey rotate car.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'rotate', 'trigger_confidence': 0.8169127106666565, 'event_type': {'xpo_node': 'DWD_Q65920874', 'name': 'configuring', 'description': 'activity of changing a system to suit a particular function'}, 'event_confidence': 0.9199513792991638}]}"
0,Stick hook cream.,"{'sen_id': 1966, 'sentence': 'Stick hook cream.', 'predicted_mentions': []}"
1,Cat enter box.,"{'sen_id': 1967, 'sentence': 'Cat enter box.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'enter', 'trigger_confidence': 0.6988214254379272, 'event_type': {'xpo_node': 'DWD_Q83745292', 'name': 'entrance', 'description': 'motion from outside to inside of a location'}, 'event_confidence': 0.9506438970565796}]}"
0,Woman flip cream.,"{'sen_id': 1968, 'sentence': 'Woman flip cream.', 'predicted_mentions': []}"
0,Rabbit film water.,"{'sen_id': 1969, 'sentence': 'Rabbit film water.', 'predicted_mentions': []}"
0,Hand snatch car.,"{'sen_id': 1970, 'sentence': 'Hand snatch car.', 'predicted_mentions': []}"
0,Crab lift horse.,"{'sen_id': 1971, 'sentence': 'Crab lift horse.', 'predicted_mentions': []}"
0,Cat vomit infant.,"{'sen_id': 1972, 'sentence': 'Cat vomit infant.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'vomit', 'trigger_confidence': 0.559085488319397, 'event_type': {'xpo_node': 'DWD_Q127076', 'name': 'vomiting', 'description': 'forcible expulsion of the contents of the stomach through the mouth'}, 'event_confidence': 0.8609634637832642}]}"
0,Bullet pierce earring.,"{'sen_id': 1973, 'sentence': 'Bullet pierce earring.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'pierce', 'trigger_confidence': 0.8941500186920166, 'event_type': {'xpo_node': 'DWD_Q277503', 'name': 'flaming', 'description': 'online act of posting insults, often laced with profanity or other offensive language on social networking sites'}, 'event_confidence': 0.7906633019447327}]}"
